Month,Scheduled Operator,Country to/from,Passengers In,Freight In,Mail In,Passengers Out,Freight Out,Mail Out,Year
01/09/2021,Thai Airways International,Thailand,95,252.52,16.477,40,251.591,0,2022
01/09/2021,United Airlines,USA,651,992.924,25.811,1570,1308.637,86.543,2022
01/09/2021,United Parcel Service,China,,,,,166.113,0,2022
01/09/2021,United Parcel Service,Korea,,,,,326.142,0,2022
01/09/2021,United Parcel Service,Singapore,,,,,146.02,0,2022
01/09/2021,United Parcel Service,USA,,1373.663,0,,,,2022
01/09/2021,Vietnam Airlines,Vietnam,167,338.283,0.855,,265.117,4.268,2022
01/09/2021,Xiamen Airlines,China,110,166.8,2.7,561,120.6,0,2022
01/10/2021,Air Caledonie International,New Caledonia,71,3.732,0.292,88,108.125,4.508,2022
01/10/2021,Air Canada,Canada,,176.738,18.357,,198.586,48.546,2022
01/10/2021,Air New Zealand,New Zealand,427,1360.441,10.483,1911,1770.223,18.102,2022
01/10/2021,Air New Zealand,USA,57,138.254,0,0,153.37,11.433,2022
01/10/2021,Air Niugini,Papua New Guinea,608,169.828,0,473,293.506,0,2022
01/10/2021,Air Vanuatu,Vanuatu,253,3.386,0.066,108,7.452,0.461,2022
01/10/2021,AirAsia X,Malaysia,,354.558,0,,9.011,0,2022
01/10/2021,All Nippon Airways,Japan,132,154.377,7.965,253,138.122,0,2022
01/10/2021,Asiana Airlines,Korea,38,28.947,0,342,26.467,0,2022
01/10/2021,Cathay Pacific Airways,Hong Kong (SAR),608,4604.004,169.064,1401,2394.857,0,2022
01/10/2021,Cebu Pacific Air,Philippines,,323.463,0,,143.334,0,2022
01/10/2021,China Airlines,Taiwan,29,1124.589,75.886,63,2120.877,0.58,2022
01/10/2021,China Eastern Airlines,China,62,695.56,36.973,1214,616.999,0,2022
01/10/2021,China Southern Airlines,China,136,1297.306,13.493,2013,918.194,0,2022
01/10/2021,Delta Air Lines,USA,352,465.691,54.171,1025,736.467,0,2022
01/10/2021,Emirates,Hong Kong (SAR),,,,,396.34,0,2022
01/10/2021,Emirates,Indonesia,,,,,147.001,0,2022
01/10/2021,Emirates,New Zealand,,11.702,0,,68.337,0,2022
01/10/2021,Emirates,Singapore,,796.812,1.169,,427.773,0,2022
01/10/2021,Emirates,Thailand,,,,,119.385,0,2022
01/10/2021,Emirates,United Arab Emirates,900,2931.997,52.277,6631,1555.143,70.305,2022
01/10/2021,Etihad Airways,United Arab Emirates,343,512.686,23.708,2335,854.109,68.627,2022
01/10/2021,Eva Air,Taiwan,,747.769,7.666,,528.914,0,2022
01/10/2021,Federal Express Corporation,China,,,,,2002.478,0,2022
01/10/2021,Federal Express Corporation,Hong Kong (SAR),,,,,29.177,0,2022
01/10/2021,Federal Express Corporation,New Zealand,,0,0,,,,2022
01/10/2021,Federal Express Corporation,Singapore,,981.578,0,,267.485,0,2022
01/10/2021,Federal Express Corporation,USA,,3086.335,0,,,,2022
01/10/2021,Fiji Airways,Fiji,131,364.554,0,70,203.841,10.252,2022
01/10/2021,Garuda Indonesia,Indonesia,107,145.864,0.616,183,95.8,4.062,2022
01/10/2021,Hainan Airlines,China,,141.737,0,,13.09,0,2022
01/10/2021,Hong Kong Airlines,Hong Kong (SAR),,768.039,0,,524.106,0,2022
01/10/2021,Japan Airlines,Japan,139,374.898,43.992,230,632.277,77.015,2022
01/10/2021,Kalitta Air,Bahrain,,0,0,,,,2022
01/10/2021,Kalitta Air,Hong Kong (SAR),,0,0,,537.146,0,2022
01/10/2021,Kalitta Air,Japan,,403.934,0,,,,2022
01/10/2021,Kalitta Air,Singapore,,2100.04,0,,1660.45,0,2022
01/10/2021,Kalitta Air,USA,,1661.988,0,,,,2022
01/10/2021,LATAM Airlines,Chile,19,7.701,0,5,9.283,0,2022
01/10/2021,LATAM Airlines,New Zealand,,,,,3.754,0,2022
01/10/2021,Malaysia Airlines,Indonesia,,,,,25.263,0,2022
01/10/2021,Malaysia Airlines,Malaysia,396,2058.477,43.953,100,1712.312,0,2022
01/10/2021,Nauru Airlines,Nauru,76,17.187,0.063,63,158.812,0.171,2022
01/10/2021,Philippine Airlines,Philippines,137,0.202,0,106,0.004,0,2022
01/10/2021,Qantas Airways,China,,306.509,0,,586.451,34.05,2022
01/10/2021,Qantas Airways,Hong Kong (SAR),,1044.706,31.708,,353.352,24.335,2022
01/10/2021,Qantas Airways,India,,,,,0,0,2022
01/10/2021,Qantas Airways,Japan,,217.073,0,,220.816,38.091,2022
01/10/2021,Qantas Airways,Korea,,,,,0,0,2022
01/10/2021,Qantas Airways,New Zealand,,445.585,0.899,,651.223,92.161,2022
01/10/2021,Qantas Airways,Singapore,,93.563,0,,69.376,9.083,2022
01/10/2021,Qantas Airways,Thailand,,43.093,0,,132.71,10.745,2022
01/10/2021,Qantas Airways,USA,,2525.546,14.075,,519.029,46.584,2022
01/10/2021,Qatar Airways,Malaysia,,0,0,,,,2022
01/10/2021,Qatar Airways,New Zealand,,50.279,0,,241.378,0,2022
01/10/2021,Qatar Airways,Qatar,1986,1976.755,120.908,6365,1914.385,46.061,2022
01/10/2021,Qatar Airways,Singapore,,0,0,,,,2022
01/10/2021,Qatar Airways,Thailand,,,,,0,0,2022
01/10/2021,Qatar Airways,USA,,0,0,,,,2022
01/10/2021,Qatar Airways,Vietnam,,,,,0,0,2022
01/10/2021,Royal Brunei Airlines,Brunei,12,115.605,0.087,1,153.085,0.818,2022
01/10/2021,Scoot Tigerair,Singapore,490,1265.004,0,355,832.598,0,2022
01/10/2021,Singapore Airlines,New Zealand,,204.792,0,,709.435,0,2022
01/10/2021,Singapore Airlines,Singapore,3047,7155.766,89.949,5934,3880.577,13.834,2022
01/10/2021,Solomon Airlines,Solomon Islands,110,2.817,0,77,15.902,0,2022
01/10/2021,SriLankan Airlines,New Zealand,,21.9,0,,28.799,0,2022
01/10/2021,SriLankan Airlines,Singapore,,78.224,3.207,,232.203,0,2022
01/10/2021,SriLankan Airlines,Sri Lanka,232,289.188,0,613,252.909,0,2022
01/10/2021,Tasman Cargo Airlines,New Zealand,,940.961,0,,1018.901,0,2022
01/10/2021,Tasman Cargo Airlines,Singapore,,959.169,0,,652.613,0,2022
01/10/2021,Thai AirAsia X,Thailand,,174.457,0,,76.965,0,2022
01/10/2021,Thai Airways International,Thailand,85,221.154,13.72,75,306.807,0,2022
01/10/2021,United Airlines,USA,516,1035.905,28.59,1618,1525.501,89.957,2022
01/10/2021,United Parcel Service,Korea,,,,,756.078,0,2022
01/10/2021,United Parcel Service,Singapore,,,,,261.328,0,2022
01/10/2021,United Parcel Service,USA,,1599.497,0,,,,2022
01/10/2021,Vietnam Airlines,Vietnam,176,520.774,1.237,329,465.08,5.499,2022
01/10/2021,Xiamen Airlines,China,85,151.4,4.9,404,136.1,0,2022
01/11/2021,Air Caledonie International,New Caledonia,79,2.646,0.722,70,116.627,4.952,2022
01/11/2021,Air Canada,Canada,,113.705,13.288,,175.557,20.354,2022
01/11/2021,Air China,China,,208.702,13.982,,164.928,0,2022
01/11/2021,Air India,India,1275,31.249,3.439,1473,39.741,0,2022
01/11/2021,Air New Zealand,New Zealand,4210,1433.081,6.923,1570,2112.062,25.32,2022
01/11/2021,Air New Zealand,USA,0,135.745,0,0,229.812,0,2022
01/11/2021,Air Niugini,Papua New Guinea,1097,196.224,0,554,297.501,0,2022
01/11/2021,Air Vanuatu,Vanuatu,88,3.612,0,187,7.776,0,2022
01/11/2021,AirAsia X,Malaysia,,530.52,0,,84.992,0,2022
01/11/2021,All Nippon Airways,Japan,235,285.435,3.546,474,332.076,0,2022
01/11/2021,Asiana Airlines,Korea,294,39.581,0,700,22.239,0,2022
01/11/2021,Cathay Pacific Airways,Hong Kong (SAR),3634,5035.403,167.403,2988,2637.438,0,2022
01/11/2021,Cebu Pacific Air,Philippines,,190.307,0,,127.396,0,2022
01/11/2021,China Airlines,Taiwan,96,1155.618,74.44,170,2092.245,0.628,2022
01/11/2021,China Eastern Airlines,China,204,818.913,34.251,1574,663.669,0,2022
01/11/2021,China Southern Airlines,China,413,1897.892,22.679,2383,1481.342,0,2022
01/11/2021,Delta Air Lines,USA,1479,387.073,47.488,1593,339.585,0,2022
01/11/2021,Emirates,Hong Kong (SAR),,,,,313.926,0,2022
01/11/2021,Emirates,Indonesia,,,,,212.08,0,2022
01/11/2021,Emirates,New Zealand,,34.655,0,,97.673,0,2022
01/11/2021,Emirates,Singapore,,876.891,2.133,,121.695,0,2022
01/11/2021,Emirates,Thailand,,,,,84.779,0,2022
01/11/2021,Emirates,United Arab Emirates,10879,2759.25,47.158,16932,1393.349,75.823,2022
01/11/2021,Etihad Airways,United Arab Emirates,3336,430.34,30.104,7545,402.324,30.467,2022
01/11/2021,Eva Air,Taiwan,,771.694,8.327,,639.234,0,2022
01/11/2021,Federal Express Corporation,China,,,,,2492.092,0,2022
01/11/2021,Federal Express Corporation,New Zealand,,31.345,0,,70.469,0,2022
01/11/2021,Federal Express Corporation,Singapore,,1379.955,0,,268.127,0,2022
01/11/2021,Federal Express Corporation,USA,,2378.967,0,,,,2022
01/11/2021,Fiji Airways,Fiji,638,401.36,3.14,852,271.029,16.854,2022
01/11/2021,Garuda Indonesia,Indonesia,197,122.884,0.419,346,108.451,13.368,2022
01/11/2021,Hainan Airlines,China,,167.028,0,,1.795,0,2022
01/11/2021,Hong Kong Airlines,Hong Kong (SAR),,708.606,0,,510.411,0,2022
01/11/2021,Japan Airlines,Japan,394,373.531,51.272,616,602.89,94.111,2022
01/11/2021,Jetstar,Japan,,92.553,0,,60.69,31.228,2022
01/11/2021,Jetstar,New Zealand,,177.555,0,,93.634,28.159,2022
01/11/2021,Jetstar,Singapore,,69.323,0,,76.668,5.5,2022
01/11/2021,Kalitta Air,Bahrain,,0,0,,,,2022
01/11/2021,Kalitta Air,Hong Kong (SAR),,0,0,,410.582,0,2022
01/11/2021,Kalitta Air,Japan,,330.662,0,,,,2022
01/11/2021,Kalitta Air,Singapore,,1929.53,0,,1699.53,0,2022
01/11/2021,Kalitta Air,USA,,1627.551,0,,,,2022
01/11/2021,Korean Air,Korea,91,22.472,0,245,9.649,0.484,2022
01/11/2021,Malaysia Airlines,Malaysia,761,2303.973,83.573,667,1622.282,0.555,2022
01/11/2021,Malaysia Airlines,New Zealand,0,21.336,0,0,42.803,0,2022
01/11/2021,Nauru Airlines,Nauru,65,13.456,0,59,92.543,0,2022
01/11/2021,Nauru Airlines,Solomon Islands,,,,,28.018,0,2022
01/11/2021,Philippine Airlines,Philippines,313,2.609,0,394,1.606,0,2022
01/11/2021,Qantas Airways,China,,291.47,5.992,,456.525,64.171,2022
01/11/2021,Qantas Airways,Hong Kong (SAR),,1125.819,29.961,,462.562,24.794,2022
01/11/2021,Qantas Airways,Japan,,77.332,0,,29.215,24.089,2022
01/11/2021,Qantas Airways,Korea,,,,,0,0,2022
01/11/2021,Qantas Airways,New Zealand,,502.982,0.807,,668.167,75.026,2022
01/11/2021,Qantas Airways,Singapore,608,142.65,0,726,29.17,3.501,2022
01/11/2021,Qantas Airways,Thailand,,39.168,0,,223.591,10.478,2022
01/11/2021,Qantas Airways,UK,2539,141.502,38.402,2618,4.697,96.035,2022
01/11/2021,Qantas Airways,USA,2109,2147.728,8.86,2341,754.806,69.527,2022
01/11/2021,Qatar Airways,Malaysia,,0,0,,,,2022
01/11/2021,Qatar Airways,New Zealand,,43.88,0,,296.643,0,2022
01/11/2021,Qatar Airways,Qatar,7720,2070.685,63.389,11369,1696.856,78.712,2022
01/11/2021,Qatar Airways,Singapore,,0,0,,,,2022
01/11/2021,Qatar Airways,Thailand,,,,,0,0,2022
01/11/2021,Qatar Airways,USA,,0,0,,,,2022
01/11/2021,Qatar Airways,Vietnam,,0,0,,0,0,2022
01/11/2021,Royal Brunei Airlines,Brunei,46,124.698,0.168,20,126.218,0.724,2022
01/11/2021,Scoot Tigerair,Singapore,2346,1314.019,0,1559,917.011,0,2022
01/11/2021,Singapore Airlines,New Zealand,,237.732,0,,785.334,0,2022
01/11/2021,Singapore Airlines,Singapore,15828,6972.137,44.451,15938,4487.57,12.279,2022
01/11/2021,Solomon Airlines,Solomon Islands,165,2.748,0,71,26.425,0,2022
01/11/2021,SriLankan Airlines,New Zealand,,19.424,0,,22.164,0,2022
01/11/2021,SriLankan Airlines,Sri Lanka,2435,373.321,0,5519,264.281,0,2022
01/11/2021,Tasman Cargo Airlines,New Zealand,,1245.469,0,,1209.434,0,2022
01/11/2021,Tasman Cargo Airlines,Singapore,,913.92,0,,670.46,0,2022
01/11/2021,Thai Airways International,Thailand,698,311.996,17.825,941,468.064,18.87,2022
01/11/2021,United Airlines,USA,3099,1091.09,16.206,3857,1346.612,99.888,2022
01/11/2021,United Parcel Service,Korea,,,,,614.75,0,2022
01/11/2021,United Parcel Service,Singapore,,,,,263.367,0,2022
01/11/2021,United Parcel Service,USA,,1622.587,0,,,,2022
01/11/2021,Vietnam Airlines,Vietnam,329,483.842,0,569,454.387,2.9,2022
01/11/2021,Xiamen Airlines,China,206,131.5,2.9,1385,111.2,0,2022
01/12/2021,Air Caledonie International,New Caledonia,176,4.175,0.636,174,173.871,3.818,2022
01/12/2021,Air Canada,Canada,1508,67.33,18.684,1560,131.6,8.265,2022
01/12/2021,Air China,China,,343.427,0.77,,551.455,0,2022
01/12/2021,Air India,India,4896,99.85,27.528,5017,112.438,0.01,2022
01/12/2021,Air New Zealand,New Zealand,8181,1619.223,6.434,4657,2362.011,34.361,2022
01/12/2021,Air New Zealand,USA,0,134.505,0,0,231.061,0,2022
01/12/2021,Air Niugini,Papua New Guinea,1245,187.446,0,597,307.629,0,2022
01/12/2021,Air Vanuatu,Vanuatu,242,3.758,0.035,100,15.849,0.74,2022
01/12/2021,AirAsia X,Malaysia,,699.89,0,3,151.044,0,2022
01/12/2021,All Nippon Airways,Japan,829,244.944,3.805,2208,275.647,0,2022
01/12/2021,Asiana Airlines,Korea,1247,0,0,971,30.921,0,2022
01/12/2021,Cathay Pacific Airways,Hong Kong (SAR),8085,3683.192,230.731,5081,3372.424,0,2022
01/12/2021,Cebu Pacific Air,Philippines,,126.996,0,,41.78,0,2022
01/12/2021,China Airlines,Taiwan,245,1042.095,64.305,391,2167.296,0.304,2022
01/12/2021,China Eastern Airlines,China,623,787.561,11.055,2202,682.36,0,2022
01/12/2021,China Southern Airlines,China,1444,2524.648,3.882,2776,1557.211,0,2022
01/12/2021,Delta Air Lines,USA,3005,223.653,44.203,3356,635.389,0,2022
01/12/2021,Emirates,Hong Kong (SAR),,,,,236.327,0,2022
01/12/2021,Emirates,Indonesia,,,,,138.543,4.083,2022
01/12/2021,Emirates,Singapore,,683.049,0.485,,0,0,2022
01/12/2021,Emirates,Thailand,,,,,0,0,2022
01/12/2021,Emirates,United Arab Emirates,24068,2069.645,33.952,29039,1248.226,43.083,2022
01/12/2021,Etihad Airways,United Arab Emirates,9931,334.196,23.315,11409,301.506,35.719,2022
01/12/2021,Eva Air,Taiwan,43,620.338,8.352,160,638.931,0,2022
01/12/2021,Federal Express Corporation,China,,,,,2737.615,0,2022
01/12/2021,Federal Express Corporation,Hong Kong (SAR),,,,,34.204,0,2022
01/12/2021,Federal Express Corporation,New Zealand,,31.905,0,,61.74,0,2022
01/12/2021,Federal Express Corporation,Singapore,,1342.362,0,,250.027,0,2022
01/12/2021,Federal Express Corporation,USA,,2267.968,0,,,,2022
01/12/2021,Fiji Airways,Fiji,11346,430.281,0,18954,406.116,11.267,2022
01/12/2021,Garuda Indonesia,Indonesia,808,280.831,1.106,628,248.895,13.559,2022
01/12/2021,Hawaiian Airlines,USA,726,43.541,0,2445,80.532,0,2022
01/12/2021,Hong Kong Airlines,Hong Kong (SAR),,672.136,0,,587.407,0,2022
01/12/2021,Japan Airlines,Japan,1319,354.162,66.148,1908,715.65,19.8,2022
01/12/2021,Jetstar,Fiji,445,0,0,1311,1.437,0,2022
01/12/2021,Jetstar,Japan,,205.333,0,,158.046,47.471,2022
01/12/2021,Jetstar,New Zealand,,205.483,0,,113.13,64.644,2022
01/12/2021,Jetstar,Singapore,1077,161.944,0,1539,96.302,5.737,2022
01/12/2021,Jetstar Asia,Singapore,208,0,0,112,0,0,2022
01/12/2021,Kalitta Air,Bahrain,,0,0,,,,2022
01/12/2021,Kalitta Air,Hong Kong (SAR),,0,0,,453.733,0,2022
01/12/2021,Kalitta Air,Japan,,330.742,0,,,,2022
01/12/2021,Kalitta Air,Singapore,,1943.224,0,,1897.891,0,2022
01/12/2021,Kalitta Air,USA,,1649.748,0,,,,2022
01/12/2021,Korean Air,Korea,677,16.668,0,511,16.223,0.411,2022
01/12/2021,Malaysia Airlines,Macau,,,,0,15.5,0,2022
01/12/2021,Malaysia Airlines,Malaysia,3799,1938.779,73.12,2575,1510.692,3.132,2022
01/12/2021,Malaysia Airlines,New Zealand,0,3.773,0,0,36.096,0,2022
01/12/2021,Nauru Airlines,Nauru,48,8.953,0,35,119.535,0,2022
01/12/2021,Nauru Airlines,Solomon Islands,,,,,27.855,0,2022
01/12/2021,Philippine Airlines,Philippines,1181,0.544,0,1588,0.036,0,2022
01/12/2021,Qantas Airways,Canada,744,16.543,0,1186,14.454,30.354,2022
01/12/2021,Qantas Airways,China,,300.093,10.637,,517.227,62.399,2022
01/12/2021,Qantas Airways,Fiji,615,0,0,1206,1.704,2.224,2022
01/12/2021,Qantas Airways,Hong Kong (SAR),,1031.455,29.316,,489.681,33.581,2022
01/12/2021,Qantas Airways,India,3578,0,0,3731,6.098,0,2022
01/12/2021,Qantas Airways,Korea,,,,,0,0,2022
01/12/2021,Qantas Airways,New Zealand,1013,511.477,0.547,,597.597,60.133,2022
01/12/2021,Qantas Airways,Singapore,7187,451.217,0,6559,236.332,16.925,2022
01/12/2021,Qantas Airways,Thailand,,61.576,0,,159.84,12.28,2022
01/12/2021,Qantas Airways,UK,6982,207.782,26.716,5777,7.862,153.662,2022
01/12/2021,Qantas Airways,USA,4299,2181.837,26.256,6906,694.922,123.935,2022
01/12/2021,Qantas Airways,Vietnam,,40.277,0,,24.202,0,2022
01/12/2021,Qatar Airways,Malaysia,,0,0,,,,2022
01/12/2021,Qatar Airways,New Zealand,,37.245,0,,252.009,1.203,2022
01/12/2021,Qatar Airways,Qatar,17719,2276.055,76.344,22583,1966.527,67.386,2022
01/12/2021,Qatar Airways,Singapore,,0,0,,,,2022
01/12/2021,Qatar Airways,Thailand,,,,,0,0,2022
01/12/2021,Qatar Airways,USA,,0,0,,,,2022
01/12/2021,Qatar Airways,Vietnam,,,,,0,0,2022
01/12/2021,Royal Brunei Airlines,Brunei,74,135.452,0.207,62,141.636,1.207,2022
01/12/2021,Scoot Tigerair,Singapore,6915,1272.664,0,6469,1186.148,0,2022
01/12/2021,Singapore Airlines,New Zealand,,220.303,0,,699.041,0,2022
01/12/2021,Singapore Airlines,Singapore,28910,6546.464,40.04,32362,5021.326,35.686,2022
01/12/2021,Solomon Airlines,Solomon Islands,281,4.504,0,159,24.17,0,2022
01/12/2021,SriLankan Airlines,Sri Lanka,7033,271.385,0,8334,204.07,0,2022
01/12/2021,Tasman Cargo Airlines,New Zealand,,1056.175,0,,1182.74,0,2022
01/12/2021,Tasman Cargo Airlines,Singapore,,1031.5,0,,766.144,0,2022
01/12/2021,Thai Airways International,Thailand,3440,537.068,60.438,5555,657.148,0,2022
01/12/2021,United Airlines,USA,5694,871.187,14.393,8136,1206.307,130.192,2022
01/12/2021,United Parcel Service,Korea,,,,,763.081,0,2022
01/12/2021,United Parcel Service,Singapore,,,,,346.5,0,2022
01/12/2021,United Parcel Service,USA,,1525.677,0,,,,2022
01/12/2021,Vietnam Airlines,Vietnam,1668,401.914,0,841,473.29,2.589,2022
01/12/2021,Virgin Australia,Fiji,896,0,0,2834,0,0,2022
01/12/2021,Xiamen Airlines,China,428,150.5,4.2,1872,133.5,0,2022
01/01/2022,Air Caledonie International,New Caledonia,255,2.524,0.369,233,145.785,6.029,2022
01/01/2022,Air Canada,Canada,2727,89.918,12.874,2156,178.115,10.564,2022
01/01/2022,Air China,China,,331.801,3.601,,610.676,0,2022
01/01/2022,Air India,India,8695,160.93,62.854,4872,126.7,0,2022
01/01/2022,Air New Zealand,New Zealand,6749,1488.97,12.244,2840,1732.297,14.69,2022
01/01/2022,Air New Zealand,USA,0,100.95,0,0,166.342,0,2022
01/01/2022,Air Niugini,Papua New Guinea,1018,187.124,0,1231,215.147,0,2022
01/01/2022,Air Vanuatu,Vanuatu,67,2.053,1.666,,15.555,1.833,2022
01/01/2022,AirAsia X,Malaysia,,982.675,0,,201.586,0,2022
01/01/2022,All Nippon Airways,Japan,2032,226.265,2.473,892,402.81,0,2022
01/01/2022,American Airlines,USA,3177,356.722,68.591,2240,287.443,9.806,2022
01/01/2022,Asiana Airlines,Korea,1144,47.747,0,984,47.108,0,2022
01/01/2022,Cathay Pacific Airways,Hong Kong (SAR),1858,902.549,58.745,148,560.424,0,2022
01/01/2022,Cebu Pacific Air,Philippines,,129.858,0,,19.472,0,2022
01/01/2022,China Airlines,Taiwan,499,1125.705,66.642,343,2405.844,0.08,2022
01/01/2022,China Eastern Airlines,China,504,908.739,11.171,845,855.142,0,2022
01/01/2022,China Southern Airlines,China,1946,2751.961,0,1957,1581.182,0,2022
01/01/2022,Delta Air Lines,USA,3242,279.795,43.594,2212,558.184,0,2022
01/01/2022,Emirates,Hong Kong (SAR),,,,,468.22,0,2022
01/01/2022,Emirates,Singapore,,471.213,0,,,,2022
01/01/2022,Emirates,Thailand,,,,,15.74,0,2022
01/01/2022,Emirates,United Arab Emirates,28231,1926.624,33.28,27270,1152.459,44.539,2022
01/01/2022,Etihad Airways,United Arab Emirates,11163,231.749,8.391,7480,494.672,51.371,2022
01/01/2022,Eva Air,Taiwan,43,756.203,8.029,64,624.707,0,2022
01/01/2022,Federal Express Corporation,China,,,,,2038.795,0,2022
01/01/2022,Federal Express Corporation,Hong Kong (SAR),,,,,20.548,0,2022
01/01/2022,Federal Express Corporation,New Zealand,,0,0,,,,2022
01/01/2022,Federal Express Corporation,Singapore,,643.293,0,,86.316,0,2022
01/01/2022,Federal Express Corporation,USA,,2083.979,0,,,,2022
01/01/2022,Fiji Airways,Fiji,19618,355.362,1.268,12413,226.726,2.347,2022
01/01/2022,Garuda Indonesia,Indonesia,562,125.84,0.495,535,181.509,4.206,2022
01/01/2022,Hainan Airlines,China,,258.199,0,,93.945,0,2022
01/01/2022,Hawaiian Airlines,USA,2804,127.098,0,2529,152.556,0,2022
01/01/2022,Hong Kong Airlines,Hong Kong (SAR),,542.126,0,,626.458,0,2022
01/01/2022,Japan Airlines,Japan,1978,316.971,62.692,648,648.16,14.142,2022
01/01/2022,Jetstar,Fiji,1896,0,0,1143,3.853,0,2022
01/01/2022,Jetstar,Japan,,143.143,0,,71.669,34.792,2022
01/01/2022,Jetstar,New Zealand,,129.185,0,,65.654,0,2022
01/01/2022,Jetstar,Singapore,3149,176.738,0,1620,96.142,4.153,2022
01/01/2022,Jetstar,Thailand,1231,0,0,1466,0,0,2022
01/01/2022,Jetstar Asia,Singapore,378,0,0,147,0,0,2022
01/01/2022,Kalitta Air,Bahrain,,0,0,,,,2022
01/01/2022,Kalitta Air,Hong Kong (SAR),,0,0,,408.904,0,2022
01/01/2022,Kalitta Air,Japan,,239.46,0,,,,2022
01/01/2022,Kalitta Air,Singapore,,1804.484,0,,1291.235,0,2022
01/01/2022,Kalitta Air,USA,,1365.196,0,,,,2022
01/01/2022,Korean Air,Korea,1366,20.103,0,498,42.792,0.827,2022
01/01/2022,Malaysia Airlines,Malaysia,6298,1620.881,69.063,3522,1382.225,1.534,2022
01/01/2022,Nauru Airlines,Nauru,13,12.028,0.036,1,109.256,0.12,2022
01/01/2022,Nauru Airlines,Solomon Islands,,,,,15.109,0,2022
01/01/2022,Philippine Airlines,Philippines,906,1.674,0,904,0.341,0,2022
01/01/2022,Qantas Airways,Canada,2179,16.981,0,2055,31.719,25.173,2022
01/01/2022,Qantas Airways,China,,215.844,10.745,,445.827,45.561,2022
01/01/2022,Qantas Airways,Fiji,1688,0,0,972,0.124,1.441,2022
01/01/2022,Qantas Airways,Hong Kong (SAR),,1042.083,20.18,,784.127,21.797,2022
01/01/2022,Qantas Airways,India,8279,0,0,6047,0.129,0,2022
01/01/2022,Qantas Airways,Korea,,,,,0,0,2022
01/01/2022,Qantas Airways,New Zealand,580,638.487,0.774,,663.566,91.221,2022
01/01/2022,Qantas Airways,Singapore,9692,503.859,0,4158,509.851,14.372,2022
01/01/2022,Qantas Airways,South Africa,2514,67.067,0.994,1656,9.916,1.263,2022
01/01/2022,Qantas Airways,Thailand,1781,89.817,0,272,249.559,7.821,2022
01/01/2022,Qantas Airways,UK,9077,180.638,29.685,6423,1.058,159.16,2022
01/01/2022,Qantas Airways,USA,8568,2102.309,20.99,7769,495.865,42.295,2022
01/01/2022,Qantas Airways,Vietnam,,36.089,0,,34.678,0,2022
